model,kx,t_nu,response,response_imag,p_max,j_max
original_sugama,0.05,2.8995412902522277,-7.867852595115542e-06,-7.59657726801426e-17,24,10
original_sugama,0.05,2.949533381463473,-4.244215675998772e-05,8.645978802348607e-16,24,10
original_sugama,0.05,2.9995254726747187,-3.297309220427574e-05,9.646489677685495e-16,24,10
original_sugama,0.05,3.049517563885964,9.491713141563104e-06,1.5144837427524195e-16,24,10
original_sugama,0.05,3.099509655097209,4.4354386100088915e-05,-7.989021239598254e-16,24,10
original_sugama,0.05,3.1495017463084545,4.013312388279554e-05,-1.0019056689401385e-15,24,10
original_sugama,0.05,3.1994938375196997,2.7321037547452174e-06,-2.879026805060291e-16,24,10
original_sugama,0.05,3.249485928730945,-3.194799849610362e-05,6.5867202195568375e-16,24,10
original_sugama,0.05,3.2994780199421903,-3.2400603924399335e-05,9.552042675108948e-16,24,10
original_sugama,0.05,3.3494701111534355,-5.5274024179233135e-08,3.4421110149889013e-16,24,10
original_sugama,0.05,3.3994622023646808,3.3777273709786314e-05,-5.843627429722665e-16,24,10
original_sugama,0.05,3.4494542935759265,3.8086934380812856e-05,-9.62293646661331e-16,24,10
original_sugama,0.05,3.4994463847871717,1.0472538847809936e-05,-4.545369211943585e-16,24,10
original_sugama,0.05,3.549438475998417,-2.2178112723952348e-05,4.449279776086363e-16,24,10
original_sugama,0.05,3.5994305672096623,-2.979441121819424e-05,8.930383895218244e-16,24,10
original_sugama,0.05,3.649422658420907,-6.757040532234288e-06,4.880986611635931e-16,24,10
original_sugama,0.05,3.6994147496321528,2.4257384206758556e-05,-3.710400181071391e-16,24,10
original_sugama,0.05,3.749406840843398,3.4479447003074766e-05,-8.766533807780173e-16,24,10
original_sugama,0.05,3.7993989320546433,1.56474768730236e-05,-5.71333764895662e-16,24,10
original_sugama,0.05,3.849391023265889,-1.352346985804904e-05,2.3893466026896377e-16,24,10
original_sugama,0.05,3.8993831144771343,-2.58564282360369e-05,7.904039436262506e-16,24,10
original_sugama,0.05,3.949375205688379,-1.0984529723224497e-05,5.811177729862249e-16,24,10
original_sugama,0.05,3.999367296899625,1.6063093826418008e-05,-1.7253791888280712e-16,24,10
original_sugama,0.05,4.04935938811087,2.9925949302250824e-05,-7.575385625537663e-16,24,10
original_sugama,0.05,4.099351479322115,1.8621163880088306e-05,-6.385433857687612e-16,24,10
original_sugama,0.05,4.149343570533361,-6.213370157656836e-06,5.285501720888779e-17,24,10
original_sugama,0.05,4.199335661744606,-2.119139936600248e-05,6.603544978090397e-16,24,10
original_sugama,0.05,4.2493277529558515,-1.315952052273172e-05,6.255865940898531e-16,24,10
original_sugama,0.05,4.299319844167097,9.325586209122935e-06,1.004320513550646e-18,24,10
original_sugama,0.05,4.349311935378342,2.495510462979274e-05,-6.178883235682038e-16,24,10
original_sugama,0.05,4.399304026589587,1.980328318774804e-05,-6.599359543452551e-16,24,10
original_sugama,0.05,4.449296117800833,-3.396193959050315e-07,-1.0489652710074804e-16,24,10
original_sugama,0.05,4.499288209012078,-1.6293549012002172e-05,5.156324766880318e-16,24,10
original_sugama,0.05,4.549280300223323,-1.3714020012644665e-05,6.268842485650467e-16,24,10
original_sugama,0.05,4.599272391434568,4.059365593337667e-06,1.429580824529762e-16,24,10
original_sugama,0.05,4.649264482645814,1.998464269297716e-05,-4.6990163770436e-16,24,10
original_sugama,0.05,4.699256573857059,1.9605754333211827e-05,-6.419821447335794e-16,24,10
original_sugama,0.05,4.749248665068304,4.121034482979297e-06,-2.293428409762826e-16,24,10
original_sugama,0.05,4.799240756279549,-1.1536235872963816e-05,3.6779375606498093e-16,24,10
original_sugama,0.05,4.849232847490795,-1.306235445803475e-05,5.924605423501642e-16,24,10
original_sugama,0.05,4.89922493870204,1.8501677873692778e-07,2.5017861897962573e-16,24,10
original_sugama,0.05,4.949217029913285,1.532129816879743e-05,-3.240168512778283e-16,24,10
original_sugama,0.05,4.99920912112453,1.841716093697426e-05,-5.926960315715713e-16,24,10
original_sugama,0.05,5.049201212335777,7.275245157811075e-06,-3.187486591384378e-16,24,10
original_sugama,0.05,5.099193303547022,-7.182453168706647e-06,2.2650910631331375e-16,24,10
original_sugama,0.05,5.149185394758267,-1.1582063166942504e-05,5.30916514007741e-16,24,10
original_sugama,0.05,5.199177485969512,-2.441657797667144e-06,3.224730861685721e-16,24,10
original_sugama,0.05,5.249169577180758,1.1171448349767416e-05,-1.8864973251435736e-16,24,10
original_sugama,0.05,5.299161668392003,1.658462586176008e-05,-5.207682140761448e-16,24,10
original_sugama,0.05,5.349153759603248,9.28293660451374e-06,-3.7421835000944296e-16,24,10
original_sugama,0.05,5.399145850814493,-3.3987359282441742e-06,9.885966538302375e-17,24,10
original_sugama,0.05,5.4491379420257395,-9.599329188878216e-06,4.509381163260938e-16,24,10
original_sugama,0.05,5.499130033236985,-4.002475450749604e-06,3.6203324298220143e-16,24,10
original_sugama,0.05,5.54912212444823,7.65375016663168e-06,-6.99946135048831e-17,24,10
