kx_target,kx_selected,t_reference,phi_zonal_real,response_normalized,initial_level,initial_normalization,source_path
0.1,0.10000000149011612,1660.0887451171875,-1.0156729076940504e-07,-0.3600477306523486,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,1670.0863037109375,-1.684104148458412e-07,-0.5970011331810668,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,1680.0838623046875,-1.9291784651498137e-07,-0.6838779720703189,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,1690.0814208984375,-2.1254598243443803e-07,-0.7534581069858111,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,1700.0789794921875,-1.9065948597490273e-07,-0.6758722688435173,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,1710.0765380859375,-1.3689902676395432e-07,-0.4852958422095127,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,1720.0740966796875,-1.0039929785840932e-07,-0.35590729140427607,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,1730.0716552734375,-1.4599185189808862e-07,-0.5175291628973366,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,1740.0692138671875,-1.6348452081204952e-07,-0.5795392421050584,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,1750.0667724609375,-1.0759960975332e-07,-0.3814318075955913,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,1760.0643310546875,-1.4695031942398202e-07,-0.520926851808675,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,1770.0618896484375,-1.1344161947789836e-07,-0.40214125379475085,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,1780.0594482421875,5.46393436343451e-08,0.19369199996231268,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,1790.0570068359375,7.442570381236303e-08,0.26383302692087873,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,1800.0545654296875,4.163204994263666e-08,0.14758220870814878,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,1810.0521240234375,2.1998864479906766e-08,0.07798417357514978,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,1820.0496826171875,1.3989119455682069e-08,0.049590283207201186,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,1830.0472412109375,4.876810907298414e-08,0.17287895410934181,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,1840.0447998046875,8.361142799768977e-08,0.29639566713970733,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,1850.0423583984375,-3.0859100978060365e-08,-0.10939298659002115,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,1860.0399169921875,-1.1125822173564839e-07,-0.394401287549187,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,1870.0374755859375,2.5636994833377338e-08,0.0908810478312374,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,1880.0350341796875,1.7875161614825945e-07,0.6336598451832224,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,1890.0325927734375,2.6318264161839753e-07,0.9329609182638382,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,1900.0301513671875,2.973806059854192e-07,1.0541899022211914,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,1910.0277099609375,2.453524633259409e-07,0.8697543959406143,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,1920.0252685546875,1.8006950925256377e-07,0.6383316683445238,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,1930.0228271484375,1.7505564087804385e-07,0.6205579154329293,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,1940.0203857421875,1.60407914169925e-07,0.5686329234347905,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,1950.0179443359375,1.0823549797060586e-07,0.383685979266884,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,1960.0155029296875,8.959556157863744e-08,0.3176089307742803,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,1970.0130615234375,7.541722200504075e-08,0.26734787774017094,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.1,0.10000000149011612,1980.0106201171875,4.710695268247446e-08,0.16699029070076915,2.8209396177940475e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc
0.3,0.30000001192092896,0.10000000149011612,2.8210073255479777e-07,1.0,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,10.10000228881836,3.615462031310701e-07,1.2816209297182173,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,20.100040435791016,3.408200730970056e-07,1.2081502589887876,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,30.100078582763672,3.4279345333818997e-07,1.2151455624866294,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,40.09996032714844,3.2326167186542677e-07,1.1459086580097184,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,50.09980773925781,3.0160619566747004e-07,1.0691436102842566,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,60.09965515136719,2.632981376967342e-07,0.933347940334004,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,70.09950256347656,2.7276573786666116e-07,0.9669090023141883,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,80.09934997558594,2.9068442038389836e-07,1.0304277403017137,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,90.09919738769531,2.8560421994319577e-07,1.0124192778822985,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,100.09904479980469,2.539502430818685e-07,0.900211214561589,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,110.09889221191406,1.84238040348886e-07,0.6530930943722308,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,120.09873962402344,2.9317917572534614e-07,1.0392712314860664,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,130.09873962402344,2.654673705162055e-07,0.9410375085241536,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,140.09934997558594,1.890756209352533e-07,0.6702415099135751,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,150.09996032714844,2.138406790534667e-07,0.7580295063995567,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,160.10057067871094,2.8386612740230893e-07,1.0062580300005717,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,170.10118103027344,2.6101577361026094e-07,0.9252573406896734,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,180.10179138183594,1.8671505461501024e-07,0.661873696406446,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,190.10240173339844,2.4431918969505795e-07,0.8660707382161767,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,200.10301208496094,3.351305203281698e-07,1.1879817442979204,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,210.10362243652344,2.800903353394044e-07,0.9928734775085959,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,220.10423278808594,2.36055312400529e-07,0.836776672866936,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,230.10484313964844,2.739777931307261e-07,0.9712055358718581,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,240.10545349121094,2.9552877004069886e-07,1.047600151067643,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,250.10606384277344,2.8690451311490623e-07,1.017028600091194,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,260.1066589355469,2.9894544712728207e-07,1.0597117009230461,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,270.1072692871094,2.70361519731359e-07,0.9583864504103745,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,280.1078796386719,2.610230830717441e-07,0.9252832515103117,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,290.1084899902344,2.68253670263023e-07,0.9509144759520077,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,300.1091003417969,2.154198876469477e-07,0.7636275372135115,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,310.1097106933594,1.4603413802469053e-07,0.5176666388001085,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,320.1103210449219,1.3610758588606427e-07,0.4824786687132247,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,330.1109313964844,1.624696230670286e-07,0.5759276893599312,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,340.1115417480469,1.6162974365826342e-07,0.5729504570742899,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,350.1121520996094,1.4833269406898836e-07,0.5258146362316691,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,360.1127624511719,1.9830704390892334e-07,0.7029653631629702,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,370.1133728027344,1.7462493330209746e-07,0.6190162348060431,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,380.1139831542969,7.813575331731602e-08,0.27697820069339324,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,390.1145935058594,7.408029998824795e-08,0.2626022957025038,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,400.1152038574219,1.1737096091395318e-07,0.4160604612792134,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,410.1158142089844,1.45803255151647e-07,0.51684819756122,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,420.1164245605469,1.1235666629816883e-07,0.3982856240061116,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,430.1170349121094,8.521685192727134e-08,0.30207951307151626,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,440.1176452636719,1.3232034201873034e-07,0.46905352148643303,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,450.1182556152344,1.5921083076421271e-07,0.5643758147040124,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,460.1188659667969,1.16501194165054e-07,0.4129772833625087,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,470.1194763183594,1.1890417773660661e-07,0.4214954589439416,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,480.1200866699219,7.680518203055616e-08,0.27226154762159943,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,490.1206970214844,4.017036113353229e-08,0.14239722374960243,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,500.1213073730469,5.781869206147324e-08,0.2049576104884521,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,510.1219177246094,1.1654221456414349e-07,0.41312269382889777,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,520.1200561523438,1.334946348649101e-07,0.473216193577161,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,530.1176147460938,6.106103599128134e-08,0.21645117840812517,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,540.1151733398438,1.828595245906298e-08,0.06482064861533443,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,550.1127319335938,5.877398313827238e-09,0.02083439578692182,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,560.1102905273438,-1.2068000371996253e-08,-0.04277904655795978,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,570.1078491210938,7.469814733893379e-10,0.0026479246141065498,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,580.1054077148438,3.082441720488148e-08,0.10926741283415091,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,590.1029663085938,-5.48731573412498e-09,-0.019451618166425978,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,600.1005249023438,-4.285005368211121e-08,-0.15189628645784403,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,610.0980834960938,-4.9602994119152134e-08,-0.17583433289921288,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,620.0956420898438,-3.7721616076112576e-08,-0.13371683134068144,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,630.0932006835938,-4.165605538261371e-08,-0.1476637618249434,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,640.0907592773438,-7.520087140446919e-08,-0.2665745342928576,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,650.0883178710938,-7.021134140859568e-08,-0.2488874834628698,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,660.0858764648438,-5.694114891949604e-08,-0.20184686655655984,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,670.0834350585938,-4.373400835022536e-08,-0.1550297581794832,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,680.0809936523438,-7.508925038749821e-08,-0.26617885642289923,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,690.0785522460938,-7.298711927526903e-08,-0.25872715258224777,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,700.0761108398438,-8.279596495342804e-08,-0.2934978729179479,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,710.0736694335938,-7.430830981832608e-08,-0.2634105524837365,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,720.0712280273438,-6.643507220249239e-08,-0.23550123957791372,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,730.0687866210938,-6.870247343973503e-08,-0.24353879841977955,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,740.0663452148438,-9.954988159241324e-08,-0.35288771032551564,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,750.0639038085938,-6.297463710054278e-08,-0.22323457486346665,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,760.0614624023438,-5.352616502592245e-08,-0.18974131878769598,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,770.0590209960938,-5.7319783413584437e-08,-0.20318906262482012,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,780.0565795898438,-7.834791703973986e-08,-0.27773028566850977,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,790.0541381835938,-5.4925157683785814e-08,-0.19470051419705783,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,800.0516967773438,-1.955348572308051e-08,-0.06931384242074687,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,810.0492553710938,-9.257326846247389e-08,-0.32815678153012817,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,820.0468139648438,-9.662117685157957e-08,-0.3425059409684837,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,830.0443725585938,-3.499873037177823e-08,-0.1240646561064132,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,840.0419311523438,-5.212165567736708e-08,-0.1847625676308462,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,850.0394897460938,-1.1113431279441725e-07,-0.39395258490805063,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,860.0370483398438,-1.008320301003368e-07,-0.3574327127305502,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,870.0346069335938,-6.242524425936881e-08,-0.2212870689630087,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,880.0321655273438,-6.48787697006728e-08,-0.22998440703471118,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,890.0297241210938,-1.0611223580375087e-07,-0.3761501604152647,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,900.0272827148438,-1.086327136704028e-07,-0.38508483365707324,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,910.0248413085938,-8.152826799400037e-08,-0.28900409883963557,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,920.0223999023438,-5.4008652283156436e-08,-0.19145165556301882,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,930.0199584960938,-5.1238692268872756e-08,-0.18163260975906786,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,940.0175170898438,-8.086221226868998e-08,-0.2866430424918609,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,950.0150756835938,-8.628896104611377e-08,-0.30587996090847525,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,960.0126342773438,-4.2113132782949555e-08,-0.149284024899755,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,970.0101928710938,-2.807168740625836e-08,-0.09950944526812054,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,980.0077514648438,-2.3439547546910805e-08,-0.08308928280559391,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,990.0053100585938,-2.9132717528918712e-08,-0.10327061991325993,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,990.1052856445312,-4.67893599790232e-08,-0.16586046961056514,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,1000.1052856445312,-3.030507300038862e-08,-0.10742642433408744,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
0.3,0.30000001192092896,1010.1053466796875,1.4831575782500713e-08,0.0525754600074273,2.8210073255479777e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc
